data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,changing times,remote numbers
20180729,TGW139,ZBTJ,WSSS,33000.0,54600.0,34080,55680,B789,60.0,SCOOTER,16R,101.0,9VOJD,142.0,1.0
20180729,TGW138,WSSS,ZBTJ,7200.0,28500.0,8160,27600,B789,60.0,SCOOTER,16R,105.0,9VOJF,,
20180729,CQH8914,RKPC,ZBTJ,37200.0,45600.0,36900,43080,A320,34.1,ShanghaiSpringAirlines,16L,110.0,B1023,,
20180729,CQH8989,ZBTJ,ZSYA,49500.0,55500.0,51840,57120,A320,34.1,ShanghaiSpringAirlines,16R,111.0,B1023,,
20180729,CQH8990,ZSYA,ZBTJ,58200.0,63900.0,60000,64800,A320,34.1,ShanghaiSpringAirlines,16L,110.0,B1023,,
20180729,CQH8913,ZBTJ,RKPC,70500.0,77100.0,70020,76260,A320,34.1,ShanghaiSpringAirlines,16R,110.0,B1023,,
20180728,GCR7888,ZUUU,ZBTJ,-2400.0,-79800.0,-1500,6540,A332,60.3,TianjinAirlines,16R,212,B1045,,
20180729,GCR7881,ZBTJ,ZSPD,29100.0,36300.0,30060,36000,A320,34.1,TianjinAirlines,16R,207,B1045,,
20180729,GCR7882,ZSPD,ZBTJ,40800.0,49200.0,43140,49140,A320,34.1,TianjinAirlines,16L,214,B1045,,
20180729,GCR7863,ZBTJ,ZHHH,70200.0,77700.0,71040,76980,A320,34.1,TianjinAirlines,16R,209,B1045,,
20180729,GCR7002,ZHHH,ZBTJ,14400.0,20400.0,60720,67200,E190,28.72,TianjinAirlines,16L,212,B1052,,
20180729,GCR7887,ZBTJ,ZUUU,70500.0,79500.0,71220,79320,A332,60.3,TianjinAirlines,16R,212,B1052,,
20180729,CCA1427,ZBTJ,ZUUU,27300.0,38100.0,28080,36660,B738,35.8,AirChina,16R,118,B1218,,
20180729,CCA1428,ZUUU,ZBTJ,42600.0,51900.0,43320,51720,B737,35.8,AirChina,16R,202,B1218,,
20180729,CCA1251,ZBTJ,ZLXY,63420.0,70500.0,63660,69420,B738,35.8,AirChina,16R,108,B1218,,
20180729,CCA1252,ZLXY,ZBTJ,74400.0,81000.0,74160,79680,B738,35.8,AirChina,16R,118,B1218,,
20180729,CCA1670,ZGHA,ZBTJ,73800.0,82500.0,78060,85680,B738,35.8,AirChina,16R,109,B1219,,
20180729,CCA1317,ZBTJ,ZGGG,27600.0,39000.0,28800,38280,B738,35.8,AirChina,16R,117,B1219,,
20180729,CCA1318,ZGGG,ZBTJ,42900.0,54600.0,44100,53400,B738,35.8,AirChina,16R,202,B1219,,
20180729,CCA1669,ZBTJ,ZGHA,61800.0,70200.0,63120,71100,B738,35.8,AirChina,16R,109,B1219,,
20180729,OKA2843,ZBTJ,RJSA,39300.0,54900.0,38760,54360,B738,35.8,OkayAirways,16R,223,B1267,,
20180729,OKA2844,RJSA,ZBTJ,58500.0,68100.0,55140,65640,B738,35.8,OkayAirways,16L,222,B1267,,
20180729,OKA2735,ZBTJ,ZGHA,76200.0,85500.0,76260,83820,B738,35.8,OkayAirways,16R,224,B1267,,
20180729,CJX8961,ZSCN,ZBTJ,27300.0,35400.0,27840,34320,B738,35.8,AIRCRANE,16L,111.0,B1269,,
20180729,CJX8881,ZBTJ,ZSCN,39000.0,46500.0,39900,46560,B738,35.8,AIRCRANE,16R,113.0,B1269,,
20180729,CJX8882,ZSCN,ZBTJ,70500.0,78300.0,75780,82500,B738,35.8,AIRCRANE,16R,110.0,B1269,,
20180729,CUA2217,ZBTJ,ZSSS,24600.0,32400.0,24900,30660,B738,35.8,LIANHANG,16R,110.0,B1277,,
20180729,CXA8331,ZBTJ,ZSFZ,32700.0,42300.0,34260,42300,B738,35.8,XiamenAirlines,16R,225,B1287,,
20180729,CXA8332,ZSFZ,ZBTJ,64200.0,74400.0,64860,73080,B738,35.8,XiamenAirlines,16L,225,B1287,,
